245, 51, 60, 42, 74
246, 52, 61, 42, 75
248, 53, 61, 42, 74
250, 54, 62, 42, 75
251, 54, 63, 42, 75
253, 55, 63, 42, 75
255, 55, 64, 42, 75
256, 56, 65, 43, 75
258, 57, 64, 42, 76
258, 57, 66, 42, 77
259, 57, 66, 43, 77
260, 58, 67, 42, 76
262, 58, 67, 43, 77
263, 59, 68, 42, 77
264, 59, 68, 43, 77
265, 60, 68, 43, 78
266, 60, 69, 43, 78
266, 61, 69, 43, 79
268, 61, 69, 43, 79
268, 61, 69, 43, 79
269, 62, 69, 42, 80
270, 62, 69, 43, 80
271, 63, 70, 43, 81
272, 63, 70, 43, 81
273, 64, 70, 43, 82
274, 63, 70, 43, 83
275, 63, 70, 43, 84
275, 64, 70, 43, 84
276, 65, 70, 44, 86
277, 64, 70, 44, 87
278, 65, 70, 43, 87
278, 65, 70, 43, 88
279, 65, 70, 44, 89
280, 66, 70, 43, 89
280, 65, 70, 44, 90
281, 66, 70, 44, 91
281, 66, 70, 44, 91
282, 65, 70, 44, 92
283, 66, 70, 44, 92
283, 66, 70, 44, 93
284, 66, 70, 44, 94
284, 66, 70, 44, 95
285, 67, 71, 44, 95
286, 67, 70, 44, 96
286, 67, 70, 44, 97
287, 67, 70, 44, 97
287, 67, 70, 44, 98
288, 68, 70, 44, 99
288, 68, 71, 44, 99
288, 68, 71, 45, 100
289, 68, 71, 44, 101
290, 68, 71, 44, 101
290, 68, 71, 45, 102
291, 68, 71, 45, 102
291, 68, 71, 45, 104
292, 68, 71, 45, 104
292, 68, 71, 45, 104
293, 68, 71, 45, 105
293, 69, 71, 45, 105
293, 69, 71, 45, 106
294, 69, 71, 45, 106
294, 69, 71, 45, 107
295, 69, 72, 45, 108
295, 69, 71, 45, 108
296, 69, 71, 45, 109
296, 69, 71, 45, 109
297, 69, 72, 45, 109
297, 69, 71, 45, 110
297, 69, 71, 45, 110
298, 69, 72, 45, 111
298, 70, 71, 45, 111
299, 70, 71, 45, 112
299, 69, 71, 45, 112
300, 69, 71, 46, 113
300, 70, 71, 46, 113
300, 70, 71, 45, 114
301, 70, 72, 46, 115
302, 70, 72, 46, 115
302, 70, 72, 46, 115
302, 70, 72, 46, 116
303, 70, 71, 46, 116
303, 70, 72, 45, 116
303, 70, 72, 46, 117
304, 71, 72, 46, 117
304, 71, 72, 46, 118
305, 71, 72, 46, 118
