151, 47, 52, 45, 101
139, 47, 52, 45, 101
150, 47, 52, 45, 102
160, 47, 52, 45, 101
163, 47, 52, 45, 102
163, 47, 52, 45, 102
163, 47, 53, 46, 101
164, 48, 53, 45, 101
165, 48, 53, 45, 102
165, 48, 53, 45, 101
166, 48, 53, 45, 101
166, 49, 53, 46, 101
167, 50, 54, 45, 102
169, 50, 54, 45, 101
172, 51, 54, 46, 102
173, 52, 54, 45, 102
176, 52, 55, 45, 102
178, 53, 55, 46, 102
181, 53, 56, 46, 102
184, 54, 57, 45, 102
187, 54, 57, 45, 102
190, 54, 57, 46, 102
193, 55, 57, 45, 102
196, 56, 58, 46, 102
199, 56, 58, 46, 102
203, 56, 59, 46, 102
206, 56, 59, 46, 103
209, 56, 59, 46, 103
212, 56, 59, 46, 102
214, 57, 59, 46, 103
217, 57, 60, 46, 103
219, 58, 59, 46, 103
221, 58, 60, 46, 103
222, 58, 60, 46, 103
226, 58, 60, 46, 103
227, 59, 61, 46, 103
231, 59, 61, 46, 104
232, 59, 61, 46, 104
235, 59, 61, 46, 104
237, 60, 62, 46, 104
238, 60, 62, 46, 104
241, 60, 62, 46, 104
246, 60, 62, 46, 104
248, 61, 62, 46, 104
249, 61, 62, 46, 105
252, 61, 63, 46, 105
252, 61, 63, 47, 104
254, 62, 64, 47, 105
258, 62, 63, 47, 105
263, 63, 63, 47, 105
264, 63, 63, 47, 105
264, 63, 64, 47, 105
262, 63, 64, 46, 105
265, 63, 64, 47, 105
268, 63, 65, 47, 105
269, 64, 65, 47, 105
272, 64, 65, 46, 105
276, 64, 65, 47, 105
277, 65, 65, 47, 105
280, 65, 66, 47, 106
281, 66, 66, 47, 106
282, 65, 66, 47, 106
283, 66, 67, 47, 105
286, 66, 67, 47, 106
286, 66, 67, 47, 106
290, 66, 67, 47, 106
290, 66, 68, 47, 107
291, 67, 68, 47, 106
292, 67, 68, 47, 106
291, 67, 68, 47, 106
294, 67, 68, 47, 107
295, 67, 69, 47, 107
296, 68, 69, 47, 107
297, 68, 69, 47, 107
297, 68, 69, 47, 107
301, 68, 70, 47, 107
303, 68, 70, 48, 107
306, 69, 70, 48, 107
305, 69, 70, 47, 108
307, 69, 70, 48, 108
309, 69, 71, 48, 108
310, 69, 71, 48, 108
310, 69, 71, 48, 108
312, 69, 72, 48, 108
313, 70, 72, 48, 108
314, 70, 72, 48, 108
315, 71, 72, 48, 108
316, 70, 72, 48, 109
316, 70, 72, 48, 109
318, 71, 73, 48, 109
319, 71, 73, 48, 108
319, 71, 74, 48, 109
320, 71, 73, 48, 109
320, 71, 73, 48, 109
322, 71, 74, 48, 109
324, 72, 74, 48, 110
324, 72, 74, 48, 109
323, 73, 74, 48, 109
324, 72, 75, 48, 109
324, 73, 75, 48, 110
325, 73, 75, 48, 109
326, 73, 75, 48, 110
326, 73, 76, 48, 110
327, 73, 76, 48, 110
327, 73, 76, 48, 110
330, 73, 76, 48, 110
330, 73, 76, 49, 110
330, 74, 76, 49, 110
332, 74, 76, 48, 111
332, 74, 77, 49, 110
333, 74, 77, 49, 110
335, 74, 77, 49, 110
335, 74, 77, 49, 110
336, 74, 77, 49, 111
336, 75, 78, 49, 111
337, 75, 78, 49, 111
338, 75, 78, 49, 111
338, 75, 78, 49, 112
338, 75, 78, 49, 111
340, 75, 78, 49, 112
342, 75, 79, 49, 112
341, 75, 79, 48, 111
342, 76, 79, 49, 112
342, 76, 79, 49, 112
343, 76, 80, 49, 112
345, 76, 80, 49, 112
343, 76, 80, 49, 112
344, 76, 80, 49, 112
345, 76, 80, 49, 112
346, 76, 80, 49, 112
347, 77, 80, 49, 112
347, 76, 81, 48, 112
348, 77, 81, 49, 113
348, 77, 81, 49, 113
348, 78, 81, 49, 113
348, 77, 81, 49, 113
348, 77, 81, 49, 113
348, 77, 82, 49, 113
348, 77, 82, 50, 113
348, 78, 82, 49, 113
348, 78, 82, 49, 114
348, 78, 82, 49, 114
348, 78, 82, 50, 114
349, 78, 83, 49, 114
349, 78, 83, 50, 114
350, 78, 83, 49, 114
350, 78, 83, 50, 114
350, 78, 83, 49, 114
351, 78, 83, 50, 115
351, 79, 83, 50, 114
353, 79, 84, 50, 114
354, 79, 84, 50, 115
353, 79, 84, 50, 115
354, 79, 84, 50, 115
355, 79, 84, 50, 115
355, 79, 84, 50, 115
355, 79, 85, 50, 115
355, 79, 85, 50, 115
356, 79, 85, 50, 115
354, 80, 85, 50, 115
356, 80, 85, 50, 116
355, 80, 86, 50, 115
356, 80, 86, 50, 116
355, 80, 86, 50, 116
356, 80, 86, 50, 116
356, 80, 86, 51, 116
356, 80, 87, 50, 117
356, 80, 86, 50, 116
357, 80, 87, 50, 116
358, 80, 87, 50, 116
358, 81, 87, 50, 117
357, 81, 87, 50, 117
357, 81, 88, 50, 117
357, 81, 87, 50, 117
357, 81, 88, 50, 117
357, 81, 88, 51, 117
357, 81, 87, 50, 118
358, 81, 88, 50, 118
356, 81, 88, 50, 118
356, 82, 88, 50, 118
357, 82, 88, 50, 118
357, 82, 89, 50, 118
356, 81, 88, 51, 119
356, 82, 89, 50, 118
359, 82, 89, 50, 119
