136,62,69,90,121,11
136,62,69,90,121,11
136,62,69,91,122,11
136,62,68,91,122,11
136,62,69,91,122,11
136,62,69,92,122,11
136,63,69,92,122,11
136,62,69,91,122,11
136,62,69,91,122,11
136,62,70,91,122,11
136,62,70,91,122,11
136,62,69,91,122,11
136,62,70,91,122,11
137,62,70,91,122,11
137,62,70,91,123,11
137,62,70,91,122,11
137,62,70,91,123,11
137,62,70,91,123,11
137,63,70,91,123,11
137,63,70,91,123,11
137,63,70,91,123,11
138,63,70,91,123,11
137,62,70,90,123,11
137,63,70,90,124,11
137,63,70,90,123,11
137,63,70,91,123,11
137,63,70,91,123,11
137,63,70,91,123,11
137,63,70,91,123,11
138,63,70,91,123,11
138,63,70,91,124,11
138,63,70,91,123,11
138,64,70,90,123,11
138,63,70,91,123,11
138,63,71,91,124,11
138,63,70,91,124,11
138,63,71,91,124,11
138,63,71,91,124,11
138,63,71,90,124,11
138,63,71,91,124,11
138,63,71,90,124,11
139,63,72,91,124,11
139,63,72,91,124,11
139,64,72,90,125,11
139,63,73,90,125,11
139,63,74,90,125,11
140,64,72,91,125,11
140,64,72,90,125,11
140,64,72,90,126,11
140,64,72,90,125,11
140,64,71,90,126,11
140,64,72,90,126,11
141,64,72,90,126,11
140,64,72,90,127,11
141,64,72,90,127,11
141,64,72,90,127,11
141,64,72,90,127,11
141,65,72,90,128,11
142,65,73,90,128,11
141,65,73,90,128,11
142,65,73,90,128,11
142,64,73,90,128,11
142,64,73,90,128,11
142,65,73,90,128,11
143,65,73,90,128,11
143,65,73,90,129,11
143,65,73,90,128,11
143,65,73,90,128,11
143,66,73,90,128,11
144,65,73,90,129,11
144,65,73,90,129,11
144,65,73,90,129,11
144,66,73,90,129,11
144,66,73,90,129,11
145,66,74,90,130,11
144,66,73,90,130,11
144,66,74,89,130,11
144,66,74,90,130,11
144,66,74,90,130,11
144,66,74,90,130,11
144,66,74,90,130,11
143,66,74,90,131,11
143,66,74,90,131,11
143,66,74,90,131,11
143,66,74,90,131,11
144,66,75,90,131,11
144,67,75,90,131,11
144,66,75,90,131,11
144,67,75,91,132,11
144,67,75,90,132,11
144,67,75,90,132,11
145,67,75,90,132,11
145,67,75,90,132,11
145,67,75,90,132,11
145,67,75,90,133,11
146,67,75,91,132,11
145,66,75,90,132,11
145,66,75,90,132,11
146,67,75,90,133,11
146,67,75,90,133,11
146,67,75,90,133,11
146,67,76,90,133,11
147,67,75,90,134,11
147,67,76,90,134,11
146,67,76,90,134,11
146,67,76,91,135,11
147,68,77,91,135,11
147,68,76,91,136,11
147,68,77,91,136,11
147,68,77,92,135,11
148,68,77,91,136,11
148,68,77,91,136,11
148,68,77,91,136,11
149,67,77,91,137,11
149,68,77,91,137,11
149,68,77,91,138,11
149,68,77,91,137,11
150,68,77,91,138,11
150,68,77,91,138,11
151,68,78,91,139,11
151,68,77,91,139,11
151,68,78,91,139,11
151,69,78,91,140,11
152,69,78,92,139,11
152,69,78,91,140,11
152,69,78,91,140,11
152,69,78,91,141,11
152,69,78,91,140,11
152,68,78,91,140,11
153,69,78,92,141,11
153,69,78,91,141,11
153,69,78,91,141,11
153,69,78,91,141,11
153,69,79,91,142,11
152,69,79,91,142,11
153,69,79,92,142,11
153,69,79,92,142,11
153,69,79,92,142,11
154,69,79,92,142,11
154,69,79,92,143,11
154,70,79,91,142,11
154,70,80,92,143,11
154,70,79,92,143,11
155,70,79,92,143,11
155,70,80,92,143,11
155,70,80,91,143,11
155,70,80,92,144,11
156,70,80,92,144,11
155,70,80,92,144,11
155,70,80,92,144,11
156,70,80,92,144,11
156,70,80,92,144,11
156,70,80,91,145,11
155,70,80,92,145,11
155,70,80,92,145,11
155,70,80,91,145,11
156,70,80,92,145,11
156,70,81,92,146,11
156,70,81,92,146,11
157,70,81,92,146,11
157,70,81,92,147,11
158,70,81,92,147,11
158,70,82,92,146,11
159,71,80,92,147,11
158,70,81,92,147,11
157,70,81,92,147,11
157,71,81,92,148,11
157,71,81,92,148,11
157,71,81,93,148,11
157,71,81,92,148,11
158,71,81,92,149,11
158,71,81,92,149,11
158,71,81,92,149,11
160,71,82,92,149,11
159,70,82,92,149,11
160,71,81,92,149,11
160,71,82,92,150,11
160,71,82,92,150,11
160,71,82,92,150,11
160,71,81,92,150,11
159,71,82,92,150,11
160,71,82,92,151,11
160,71,82,92,151,11
161,71,82,93,151,11
161,71,82,92,151,11
161,71,83,92,151,11
161,71,82,92,152,11
161,71,83,93,151,11
161,71,83,92,152,11
161,71,83,92,152,11
161,72,83,93,152,11
162,72,83,93,153,11
162,71,83,93,153,11
162,72,83,92,153,11
162,72,83,93,153,11
162,71,84,92,153,11
162,72,83,93,153,11
162,72,84,93,154,11
163,72,83,93,154,11
162,72,83,93,154,11
163,72,84,93,154,11
163,71,84,93,154,11
164,72,84,93,155,11
163,72,84,93,155,11
163,72,84,93,155,11
163,72,84,93,155,11
164,72,84,93,155,11
164,72,84,93,155,11
164,72,84,93,156,11
164,72,84,93,156,11
164,72,84,93,156,11
164,72,84,93,156,11
164,72,84,93,157,11
164,72,85,93,157,11
164,72,85,93,157,11
164,72,85,93,157,11
164,72,85,93,158,11
164,72,85,93,158,11
165,72,85,93,158,11
165,72,85,93,158,11
164,73,86,93,158,11
164,72,85,93,159,11
164,73,85,93,159,11
164,73,86,93,159,11
164,73,85,93,159,11
164,73,85,93,159,11
165,73,86,94,160,11
165,73,85,94,159,11
165,73,86,93,160,11
165,73,86,93,160,11
166,73,85,94,160,11
165,73,86,93,160,11
165,73,86,94,160,11
166,73,86,93,161,11
166,73,86,94,161,11
166,73,86,93,161,11
166,73,86,94,162,11
166,73,86,94,162,11
166,73,86,94,162,11
166,73,87,94,162,11
165,73,87,94,162,11
165,73,87,93,162,11
165,73,86,94,163,11
166,73,87,94,163,11
166,73,87,94,163,11
166,73,87,94,164,11
165,73,87,94,164,11
166,73,87,93,164,11
166,74,87,94,164,11
166,73,87,95,164,11
166,74,87,94,165,11
166,73,87,95,165,11
166,73,87,94,165,11
168,74,87,94,165,11
167,73,87,94,166,11
168,74,87,95,166,11
168,74,88,94,166,11
168,74,87,94,166,11
168,74,87,94,166,11
168,74,88,94,166,11
168,73,87,94,167,11
169,74,88,95,167,11
168,74,88,95,167,11
168,74,88,94,168,11
169,74,88,94,168,11
168,74,88,94,168,11
169,74,88,94,168,11
169,74,88,95,169,11
169,74,88,95,168,11
169,74,88,95,169,11
169,74,88,95,169,11
169,74,88,95,170,11
169,74,89,95,169,11
169,74,88,94,170,11
169,75,89,95,170,11
169,74,89,95,171,11
169,74,89,95,171,11
169,74,89,95,171,11
169,74,89,96,171,11
169,74,89,95,172,11
169,74,89,95,172,11
169,74,89,95,172,11
170,74,89,95,172,11
170,74,89,95,173,11
170,75,89,95,173,11
170,75,90,95,173,11
170,75,90,95,173,11
170,75,90,95,173,11
170,75,90,95,174,11
171,75,90,95,174,11
171,75,90,95,174,11
171,75,90,95,174,11
171,75,90,96,175,11
171,75,90,95,175,11
171,75,90,95,175,11
172,75,90,95,175,11
172,75,90,96,175,11
172,75,90,95,175,11
171,75,90,95,175,11
172,75,90,95,175,11
172,75,89,95,176,11
172,75,89,96,176,11
172,74,89,95,176,11
172,75,89,95,176,11
172,75,89,95,176,11
172,75,89,95,177,11
173,75,89,95,177,11
173,75,89,96,177,11
173,75,90,95,177,11
174,75,90,96,178,11
174,75,90,96,178,11
174,75,90,96,178,11
175,76,90,96,179,11
175,75,90,96,179,11
175,76,90,95,180,11
175,75,90,96,180,11
175,76,90,96,180,11
175,75,91,96,181,11
175,76,91,96,181,11
175,76,91,96,181,11
175,76,91,96,182,11
175,76,91,96,182,11
175,76,91,96,182,11
175,76,91,96,183,11
175,76,92,96,183,11
176,76,92,96,183,11
175,76,92,96,183,11
176,76,92,96,183,11
175,76,92,96,183,11
176,76,92,96,184,11
176,77,92,96,184,11
176,76,93,96,184,11
176,76,92,96,184,11
177,76,92,96,184,11
177,76,93,96,185,11
176,76,93,97,185,11
177,76,93,96,185,11
177,76,93,96,186,11
177,76,93,96,186,11
177,76,93,96,186,11
177,76,93,96,186,11
178,76,93,96,187,11
178,76,93,96,187,11
178,76,93,97,187,11
179,76,93,96,187,11
179,76,94,96,187,11
179,76,93,97,187,11
179,76,94,96,188,11
179,76,93,96,188,11
179,76,93,96,188,11
179,77,93,97,188,11
180,76,94,97,189,11
179,76,94,97,189,11
179,77,93,97,189,11
179,77,94,97,189,11
179,76,93,97,189,11
179,77,94,97,190,11
179,77,94,97,190,11
180,77,94,97,190,11
180,77,94,97,191,11
179,76,94,97,191,11
180,77,94,97,191,11
180,77,94,97,192,11
180,77,94,97,191,11
180,77,94,97,191,11
180,77,94,97,192,11
180,77,94,97,192,11
180,77,94,97,192,11
180,77,95,97,192,11
180,77,94,97,193,11
180,77,94,97,193,11
181,77,94,97,193,11
181,77,94,97,193,11
181,77,95,97,193,11
181,77,95,97,193,11
181,77,95,97,194,11
181,77,95,97,194,11
182,77,95,97,194,11
182,77,95,98,195,11
181,77,95,97,195,11
181,77,95,97,195,11
182,77,95,97,195,11
182,77,95,97,195,11
182,77,96,97,196,11
182,77,96,97,197,11
182,77,95,98,196,11
183,77,95,98,196,11
182,77,95,97,196,11
182,77,95,98,197,11
183,77,95,98,197,11
183,77,96,98,197,11
183,77,96,98,198,11
183,77,96,98,198,11
183,77,96,98,198,11
183,77,96,98,198,11
184,77,95,98,198,11
184,78,96,98,199,11
184,78,96,98,199,11
184,77,96,98,199,11
184,78,96,98,199,11
183,77,96,98,200,11
183,78,96,98,200,11
184,78,96,98,200,11
184,78,96,98,200,11
184,78,96,98,201,11
184,78,96,98,201,11
184,78,96,99,201,11
184,78,96,98,201,11
184,78,96,98,202,11
185,78,96,98,202,11
184,78,97,98,202,11
184,78,97,98,202,11
184,78,97,98,202,11
184,78,96,98,202,11
184,78,97,98,203,11
184,78,97,98,203,11
184,78,97,98,204,11
184,78,97,98,204,11
184,78,97,98,204,11
184,78,98,99,204,11
184,78,99,98,204,11
185,78,98,98,204,11
185,78,98,98,205,11
185,78,99,98,205,11
185,78,98,98,205,11
185,78,98,98,205,11
185,78,98,98,205,11
185,78,98,98,206,11
185,78,99,98,206,11
185,78,98,98,206,11
185,78,98,98,206,11
185,78,98,98,207,11
185,78,98,98,207,11
185,78,99,98,207,11
185,78,99,98,207,11
185,78,99,98,207,11
185,78,99,98,208,11
185,78,99,98,208,11
185,78,98,99,208,11
185,78,98,99,208,11
185,77,98,99,208,11
185,78,98,98,209,11
185,78,99,98,209,11
185,78,99,99,209,11
185,78,98,99,209,11
185,78,99,99,210,11
185,78,99,99,210,11
185,78,99,99,210,11
185,78,99,99,210,11
185,78,99,99,210,11
186,78,99,99,211,11
185,78,99,99,211,11
185,78,99,99,211,11
185,78,99,99,211,11
185,78,100,99,211,11
186,78,99,99,211,11
186,78,99,99,212,11
186,78,100,99,212,11
186,78,100,99,212,11
186,78,100,99,212,11
186,78,100,99,213,11
186,78,100,99,213,11
187,78,100,99,213,11
186,78,100,99,213,11
186,78,99,99,213,11
186,78,99,99,214,11
186,78,100,99,213,11
186,78,99,99,214,11
186,78,100,99,214,11
186,78,100,99,215,11
187,78,100,99,215,11
186,78,100,99,215,11
186,79,100,99,216,11
187,78,99,99,215,11
187,79,99,99,215,11
186,78,99,99,216,11
187,78,100,99,216,11
187,79,99,100,216,11
187,79,100,99,216,11
187,79,100,99,217,11
187,79,100,100,217,11
187,79,100,100,217,11
187,79,100,99,217,11
187,79,100,99,217,11
187,78,100,99,217,11
187,79,100,100,218,11
188,79,100,100,218,11
187,78,100,100,218,11
187,79,100,99,218,11
187,78,100,99,218,11
187,78,100,100,219,11
187,79,100,100,219,11
186,79,100,100,219,11
186,79,101,100,219,11
187,78,101,100,219,11
187,79,100,100,219,11
187,79,100,100,220,11
186,79,101,100,219,11
187,79,101,100,220,11
187,79,101,100,220,11
187,79,101,100,220,11
186,79,101,100,220,11
187,79,101,100,221,11
186,79,101,101,221,11
187,79,101,100,221,11
186,79,101,100,221,11
186,79,101,100,221,11
187,79,101,100,221,11
187,79,101,100,222,11
187,79,101,100,222,11
187,79,101,100,222,11
187,79,101,100,222,11
187,79,101,100,222,11
187,79,101,101,223,11
188,79,101,100,223,11
187,79,101,101,223,11
187,79,101,101,223,11
187,79,101,100,223,11
187,79,101,100,223,11
187,79,101,100,223,11
187,79,102,100,224,11
187,80,101,100,224,11
188,80,102,100,224,11
186,79,102,100,224,11
186,79,102,100,224,11
186,80,102,100,224,11
186,79,102,100,224,11
186,79,101,101,225,11
186,80,101,100,225,11
187,79,101,100,225,11
187,79,100,101,225,11
186,79,100,100,225,11
186,79,101,101,226,11
186,79,100,100,226,11
186,79,100,101,226,11
186,79,100,101,226,11
186,79,100,100,226,11
186,79,100,101,226,11
187,80,99,101,226,11
186,79,100,101,226,11
187,80,100,101,226,11
185,79,100,101,227,11
188,79,100,101,227,11
188,80,100,101,227,11
188,80,100,101,227,11
189,79,100,101,227,11
189,80,100,101,228,11
189,80,100,101,228,11
189,80,100,101,228,11
189,79,100,101,228,11
190,80,100,101,228,11
190,79,100,101,228,11
190,80,100,101,228,11
190,80,100,101,229,11
190,80,100,101,229,11
190,80,99,101,229,11
190,80,100,101,229,11
190,80,100,101,230,11
191,80,100,101,230,11
191,80,100,101,229,11
191,80,100,101,230,11
191,79,100,101,230,11
191,80,100,101,230,11
191,80,100,101,230,11
191,80,100,101,230,11
191,80,100,101,230,11
191,80,100,101,231,11
191,80,100,101,231,11
191,80,100,102,231,11
192,80,100,101,231,11
192,80,100,101,231,11
192,80,100,101,231,11
192,80,100,101,231,11
192,80,99,101,232,11
192,80,99,102,232,11
192,80,100,102,232,11
192,80,100,101,232,11
192,80,100,102,232,11
192,80,100,102,233,11
192,80,100,101,232,11
192,80,100,101,233,11
192,80,100,102,233,11
192,80,100,102,233,11
193,80,100,102,233,11
192,80,100,102,233,11
192,80,100,102,233,11
192,80,100,102,233,11
192,80,100,102,233,11
192,80,100,102,234,11
193,80,100,102,234,11
192,80,100,102,234,11
192,80,100,102,234,11
192,80,101,102,234,11
192,80,100,102,234,11
192,80,100,102,234,11
192,80,100,102,235,11
192,81,100,102,235,11
192,80,100,102,235,11
192,80,100,102,235,11
192,80,100,102,235,11
193,80,100,102,235,11
193,80,100,102,236,11
193,80,100,102,236,11
193,80,100,102,236,11
193,80,100,102,236,11
193,81,100,102,236,11
193,80,100,102,236,11
192,80,100,102,236,11
193,80,100,102,236,11
193,80,100,102,236,11
193,80,100,102,236,11
193,80,100,102,236,11
193,80,100,102,236,11
193,80,100,102,237,11
193,80,100,102,237,11
193,80,100,102,237,11
193,80,100,102,237,11
193,80,100,102,237,11
193,80,100,102,237,11
193,80,100,102,238,11
193,81,100,102,237,11
193,80,100,102,238,11
193,80,100,102,238,11
193,81,100,102,238,11
193,80,101,103,238,11
193,80,100,102,238,11
193,81,100,102,238,11
194,81,100,102,238,11
193,81,100,102,239,11
193,81,100,102,239,11
194,81,100,103,239,11
193,81,100,102,239,11
193,81,101,103,239,11
193,81,100,103,239,11
193,81,101,103,239,11
194,81,101,102,239,11
193,81,100,103,239,11
193,80,100,103,239,11
194,81,101,103,240,11
193,80,100,103,240,11
193,81,100,103,240,11
193,81,101,103,240,11
193,81,101,103,240,11
193,81,100,103,240,11
193,81,100,102,240,11
193,81,101,103,240,11
193,81,101,103,240,11
194,81,100,103,241,11
193,81,101,103,240,11
194,81,100,103,241,11
194,81,101,103,241,11
194,82,101,103,241,11
194,81,101,103,241,11
194,81,101,103,241,11
194,81,101,103,241,11
194,81,100,102,241,11
194,81,100,103,241,11
194,81,101,103,241,11
194,81,101,103,241,11
194,81,101,103,242,11
194,81,101,103,242,11
194,82,101,103,242,11
194,81,101,103,242,11
194,81,101,103,242,11
194,81,101,104,242,11
194,81,101,103,242,11
194,81,101,103,242,11
194,81,101,103,242,11
194,81,101,103,242,11
194,81,101,104,242,11
194,82,101,103,242,11
194,81,101,103,242,11
194,81,101,103,243,11
194,81,100,103,242,11
194,81,101,103,242,11
194,81,100,103,243,11
194,80,100,103,242,11
194,81,100,103,242,11
194,81,100,103,242,11
194,81,100,103,242,11
194,81,100,103,242,11
194,81,100,103,242,11
194,81,100,103,242,11
195,81,100,103,242,11
195,81,100,103,243,11
195,81,99,103,243,11
195,81,100,103,243,11
195,81,100,103,243,11
195,81,100,103,244,11
195,81,100,103,243,11
195,82,100,104,243,11
196,82,100,103,243,11
195,81,100,103,243,11
196,82,100,104,244,11
195,82,100,103,243,11
195,82,101,103,243,11
195,82,101,103,243,11
196,82,101,103,243,11
195,82,101,103,243,11
195,82,101,103,244,11
195,82,102,103,243,11
195,82,101,104,243,11
195,82,102,103,243,11
195,81,102,103,244,11
195,82,101,103,244,11
195,82,101,103,244,11
195,82,102,104,244,11
195,82,101,103,244,11
196,82,102,103,244,11
195,82,102,103,244,11
195,82,101,103,244,11
196,81,102,103,244,11
196,81,102,103,244,11
196,82,102,104,244,11
196,81,102,103,244,11
196,82,102,103,244,11
196,82,102,103,244,11
196,82,101,104,244,11
196,82,102,104,244,11
196,82,102,103,245,11
196,82,102,104,245,11
196,82,102,104,245,11
196,82,102,104,245,11
196,82,103,104,245,11
196,82,103,104,245,11
197,82,102,103,245,11
196,82,102,104,245,11
196,82,103,104,245,11
197,82,103,104,246,11
197,82,102,104,245,11
196,82,103,104,245,11
197,82,102,103,246,11
197,82,103,104,246,11
197,82,102,104,246,11
197,82,102,104,246,11
197,82,102,104,246,11
197,82,103,104,246,11
197,82,103,104,246,11
197,82,103,104,246,11
197,82,103,103,246,11
197,82,103,104,247,11
197,82,103,104,246,11
197,82,103,104,246,11
198,83,104,105,248,11
198,84,104,106,247,11
198,83,101,106,246,11
